"job_name";"taxonomy";"coverage";"specificity";"accessions";"eligible";"match";"mismatch";"nodata";"outgroup_matchable";"outgroup_matched"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;";"89.2";"26.6";"1831";"1810";"1615";"195";"21";"455373";"334164"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopelagicus;";"95.9";"26.6";"51";"49";"47";"2";"2";"457134";"335732"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus;";"87.5";"26.6";"717";"712";"623";"89";"5";"456471";"335156"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosotenuis;";"81.3";"26.6";"34";"32";"26";"6";"2";"457151";"335753"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Cenarchaeum;";"85.2";"26.6";"27";"27";"23";"4";"0";"457156";"335756"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosarchaeum;";"90.5";"26.6";"63";"63";"57";"6";"0";"457120";"335722"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;Nitrososphaerales;";"86.3";"26.6";"603";"598";"516";"82";"5";"456585";"335263"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;";"86.3";"26.6";"603";"598";"516";"82";"5";"456585";"335263"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrocosmicus;";"87.8";"26.6";"49";"49";"43";"6";"0";"457134";"335736"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrososphaera;";"80.9";"26.6";"233";"230";"186";"44";"3";"456953";"335593"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;Nitrosotaleales;";"92.8";"26.6";"141";"139";"129";"10";"2";"457044";"335650"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;Nitrosotaleales;Nitrosotaleaceae;";"92.8";"26.6";"141";"139";"129";"10";"2";"457044";"335650"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;Nitrosotaleales;Nitrosotaleaceae;Candidatus Nitrosotalea;";"88.2";"26.6";"17";"17";"15";"2";"0";"457166";"335764"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;SCGC AB-179-E04;";"96.4";"26.6";"57";"56";"54";"2";"1";"457127";"335725"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Nitrososphaeria;uncultured;";"83.9";"26.6";"56";"56";"47";"9";"0";"457127";"335732"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;";"87.7";"26.6";"691";"689";"604";"85";"2";"456494";"335175"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;";"90.4";"26.6";"219";"219";"198";"21";"0";"456964";"335581"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Acidilobaceae;";"90.1";"26.6";"71";"71";"64";"7";"0";"457112";"335715"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Acidilobaceae;Acidilobus;";"80.0";"26.6";"10";"10";"8";"2";"0";"457173";"335771"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Acidilobaceae;Aeropyrum;";"85.2";"26.6";"27";"27";"23";"4";"0";"457156";"335756"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Acidilobaceae;Caldisphaera;";"100.0";"26.6";"13";"13";"13";"0";"0";"457170";"335766"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Acidilobaceae;Stetteria;";"100.0";"26.6";"4";"4";"4";"0";"0";"457179";"335775"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Acidilobaceae;Thermodiscus;";"91.7";"26.6";"12";"12";"11";"1";"0";"457171";"335768"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;";"86.4";"26.6";"44";"44";"38";"6";"0";"457139";"335741"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Desulfurococcus;";"100.0";"26.6";"9";"9";"9";"0";"0";"457174";"335770"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Staphylothermus;";"81.3";"26.6";"16";"16";"13";"3";"0";"457167";"335766"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Sulfophobococcus;";"100.0";"26.6";"1";"1";"1";"0";"0";"457182";"335778"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Thermogladius;";"100.0";"26.6";"4";"4";"4";"0";"0";"457179";"335775"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Thermosphaera;";"88.9";"26.6";"9";"9";"8";"1";"0";"457174";"335771"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;uncultured;";"33.3";"26.6";"3";"3";"1";"2";"0";"457180";"335778"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Ignicoccaceae;";"81.8";"26.6";"11";"11";"9";"2";"0";"457172";"335770"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Ignicoccaceae;Ignicoccus;";"81.8";"26.6";"11";"11";"9";"2";"0";"457172";"335770"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Ignisphaeraceae;";"92.6";"26.6";"54";"54";"50";"4";"0";"457129";"335729"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Ignisphaeraceae;Ignisphaera;";"96.6";"26.6";"29";"29";"28";"1";"0";"457154";"335751"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Ignisphaeraceae;uncultured;";"87.5";"26.6";"24";"24";"21";"3";"0";"457159";"335758"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Pyrodictiaceae;";"93.3";"26.6";"30";"30";"28";"2";"0";"457153";"335751"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Pyrodictiaceae;Hyperthermus;";"100.0";"26.6";"3";"3";"3";"0";"0";"457180";"335776"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Pyrodictiaceae;Pyrodictium;";"90.0";"26.6";"10";"10";"9";"1";"0";"457173";"335770"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;Pyrodictiaceae;uncultured;";"92.3";"26.6";"13";"13";"12";"1";"0";"457170";"335767"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;uncultured;";"100.0";"26.6";"8";"8";"8";"0";"0";"457175";"335771"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Fervidicoccales;";"72.2";"26.6";"36";"36";"26";"10";"0";"457147";"335753"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Fervidicoccales;Fervidicoccaceae;";"72.2";"26.6";"36";"36";"26";"10";"0";"457147";"335753"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Fervidicoccales;Fervidicoccaceae;Fervidicoccus;";"100.0";"26.6";"15";"15";"15";"0";"0";"457168";"335764"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Fervidicoccales;Fervidicoccaceae;uncultured;";"52.4";"26.6";"21";"21";"11";"10";"0";"457162";"335768"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Geoarchaeales;";"64.8";"26.6";"54";"54";"35";"19";"0";"457129";"335744"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Geoarchaeales;SCGC AAA261-C22;";"20.0";"26.6";"10";"10";"2";"8";"0";"457173";"335777"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Geoarchaeales;SCGC AAA471-B05;";"0.0";"0";"3";"3";"0";"3";"0";"457180";"335779"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;";"92.8";"26.6";"211";"209";"194";"15";"2";"456974";"335585"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;";"92.8";"26.6";"211";"209";"194";"15";"2";"456974";"335585"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Acidianus;";"77.8";"26.6";"27";"27";"21";"6";"0";"457156";"335758"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Metallosphaera;";"93.5";"26.6";"46";"46";"43";"3";"0";"457137";"335736"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Saccharolobus;";"96.1";"26.6";"51";"51";"49";"2";"0";"457132";"335730"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Stygiolobus;";"94.4";"26.6";"18";"18";"17";"1";"0";"457165";"335762"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Sulfolobus;";"100.0";"26.6";"35";"33";"33";"0";"2";"457150";"335746"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Sulfurisphaera;";"100.0";"26.6";"4";"4";"4";"0";"0";"457179";"335775"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;uncultured;";"92.0";"26.6";"25";"25";"23";"2";"0";"457158";"335756"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Terrestrial Miscellaneous Gp(TMCG);";"80.0";"26.6";"10";"10";"8";"2";"0";"457173";"335771"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;";"89.7";"26.6";"156";"156";"140";"16";"0";"457027";"335639"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;";"82.6";"26.6";"46";"46";"38";"8";"0";"457137";"335741"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;";"82.6";"26.6";"46";"46";"38";"8";"0";"457137";"335741"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;";"92.7";"26.6";"110";"110";"102";"8";"0";"457073";"335677"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Caldivirga;";"100.0";"26.6";"5";"5";"5";"0";"0";"457178";"335774"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;";"93.8";"26.6";"32";"32";"30";"2";"0";"457151";"335749"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Thermocladium;";"71.4";"26.6";"7";"7";"5";"2";"0";"457176";"335774"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Thermoproteus;";"100.0";"26.6";"9";"9";"9";"0";"0";"457174";"335770"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;";"93.5";"26.6";"31";"31";"29";"2";"0";"457152";"335750"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;uncultured;";"88.9";"26.6";"18";"18";"16";"2";"0";"457165";"335763"
"V4mis0";"SILVA (only NR);Archaea;Crenarchaeota;Thermoprotei;uncultured;";"66.7";"26.6";"3";"3";"2";"1";"0";"457180";"335777"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;";"79.3";"26.6";"1993";"1988";"1576";"412";"5";"455195";"334203"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;";"90.6";"26.6";"1500";"1499";"1358";"141";"1";"455684";"334421"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;";"90.6";"26.6";"1500";"1499";"1358";"141";"1";"455684";"334421"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;";"90.6";"26.6";"1451";"1450";"1314";"136";"1";"455733";"334465"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;";"88.4";"26.6";"216";"215";"190";"25";"1";"456968";"335589"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;";"92.9";"26.6";"1030";"1030";"957";"73";"0";"456153";"334822"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera;";"80.8";"26.6";"198";"198";"160";"38";"0";"456985";"335619"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;uncultured;";"100.0";"26.6";"6";"6";"6";"0";"0";"457177";"335773"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermaceae;";"100.0";"26.6";"2";"2";"2";"0";"0";"457181";"335777"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermaceae;Methanothermus;";"100.0";"26.6";"2";"2";"2";"0";"0";"457181";"335777"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermobacteriaceae;";"89.4";"26.6";"47";"47";"42";"5";"0";"457136";"335737"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermobacteriaceae;Methanothermobacter;";"89.4";"26.6";"47";"47";"42";"5";"0";"457136";"335737"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;";"85.5";"26.6";"83";"83";"71";"12";"0";"457100";"335708"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;";"85.5";"26.6";"83";"83";"71";"12";"0";"457100";"335708"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;";"96.3";"26.6";"27";"27";"26";"1";"0";"457156";"335753"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;";"96.3";"26.6";"27";"27";"26";"1";"0";"457156";"335753"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;";"80.4";"26.6";"56";"56";"45";"11";"0";"457127";"335734"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;";"96.4";"26.6";"28";"28";"27";"1";"0";"457155";"335752"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanothermococcus;";"88.9";"26.6";"9";"9";"8";"1";"0";"457174";"335771"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanotorris;";"42.9";"26.6";"14";"14";"6";"8";"0";"457169";"335773"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;uncultured;";"75.0";"26.6";"4";"4";"3";"1";"0";"457179";"335776"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanopyri;";"0.0";"0";"9";"9";"0";"9";"0";"457174";"335779"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanopyri;Methanopyrales;";"0.0";"0";"9";"9";"0";"9";"0";"457174";"335779"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;";"0.0";"0";"9";"9";"0";"9";"0";"457174";"335779"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;";"0.0";"0";"9";"9";"0";"9";"0";"457174";"335779"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;";"37.0";"26.5";"401";"397";"147";"250";"4";"456786";"335632"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;";"77.0";"26.6";"195";"191";"147";"44";"4";"456992";"335632"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;Methanofastidiosaceae;";"81.4";"26.6";"60";"59";"48";"11";"1";"457124";"335731"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;Methanofastidiosaceae;Candidatus Methanofastidiosum;";"81.4";"26.6";"60";"59";"48";"11";"1";"457124";"335731"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Methanofastidiosales;uncultured;";"74.4";"26.6";"132";"129";"96";"33";"3";"457054";"335683"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;";"0.0";"0";"206";"206";"0";"206";"0";"456977";"335779"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;";"0.0";"0";"206";"206";"0";"206";"0";"456977";"335779"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;";"0.0";"0";"9";"9";"0";"9";"0";"457174";"335779"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;";"0.0";"0";"23";"23";"0";"23";"0";"457160";"335779"
"V4mis0";"SILVA (only NR);Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;";"0.0";"0";"174";"174";"0";"174";"0";"457009";"335779"
"V4mis0";"SILVA (only NR);Archaea;Hadarchaeota;";"85.6";"26.6";"300";"299";"256";"43";"1";"456884";"335523"
"V4mis0";"SILVA (only NR);Archaea;Hadarchaeota;Hadarchaeia;";"85.6";"26.6";"300";"299";"256";"43";"1";"456884";"335523"
"V4mis0";"SILVA (only NR);Archaea;Hadarchaeota;Hadarchaeia;Hadarchaeales;";"85.6";"26.6";"300";"299";"256";"43";"1";"456884";"335523"
"V4mis0";"SILVA (only NR);Archaea;Halobacterota;";"89.0";"26.7";"5352";"5297";"4713";"584";"55";"451886";"331066"
"V4mis0";"SILVA (only NR);Archaea;Halobacterota;ANME-1;";"78.8";"26.6";"154";"151";"119";"32";"3";"457032";"335660"
"V4mis0";"SILVA (only NR);Archaea;Halobacterota;ANME-1;ANME-1a;";"65.1";"26.6";"45";"43";"28";"15";"2";"457140";"335751"
"V4mis0";"SILVA (only NR);Archaea;Halobacterota;ANME-1;ANME-1b;";"81.7";"26.6";"94";"93";"76";"17";"1";"457090";"335703"
"V4mis0";"SILVA (only NR);Archaea;Halobacterota;Archaeoglobi;";"5.0";"26.5";"80";"80";"4";"76";"0";"457103";"335775"
"V4mis0";"SILVA (only NR);Archaea;Halobacterota;Archaeoglobi;Archaeoglobales;";"5.0";"26.5";"80";"80";"4";"76";"0";"457103";"335775"
"V4mis0";"SILVA (only NR);Archaea;Halobacterota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;";"5.0";"26.5";"80";"80";"4";"76";"0";"457103";"335775"
"V4mis0";"SILVA (only NR);Archaea;Halobacterota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;";"3.1";"26.5";"32";"32";"1";"31";"0";"457151";"335778"
"V4mis0";"SILVA (only NR);Archaea;Halobacterota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Ferroglobus;";"0.0";"0";"3";"3";"0";"3";"0";"457180";"335779"
"V4mis0";"SILVA (only NR);Archaea;Halobacterota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Geoglobus;";"0.0";"0";"12";"12";"0";"12";"0";"457171";"335779"
