"job_name";"taxonomy";"coverage";"specificity";"accessions";"eligible";"match";"mismatch";"nodata";"outgroup_matchable";"outgroup_matched"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Thermostilla;";"100.0";"14.4";"1";"1";"1";"0";"0";"457182";"391206"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;p-1088-a5 gut group;";"100.0";"14.4";"41";"41";"41";"0";"0";"457142";"391166"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;uncultured;";"93.0";"14.4";"654";"654";"608";"46";"0";"456529";"390599"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;";"93.3";"14.4";"956";"956";"892";"64";"0";"456227";"390315"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Gimesiaceae;";"90.9";"14.4";"121";"121";"110";"11";"0";"457062";"391097"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Gimesiaceae;Gimesia;";"83.3";"14.4";"12";"12";"10";"2";"0";"457171";"391197"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Gimesiaceae;uncultured;";"91.7";"14.4";"109";"109";"100";"9";"0";"457074";"391107"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;";"93.2";"14.4";"385";"385";"359";"26";"0";"456798";"390848"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Fuerstia;";"100.0";"14.4";"18";"18";"18";"0";"0";"457165";"391189"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Planctomicrobium;";"93.5";"14.4";"77";"77";"72";"5";"0";"457106";"391135"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Rubinisphaera;";"96.2";"14.4";"26";"26";"25";"1";"0";"457157";"391182"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;SH-PL14;";"92.9";"14.4";"98";"98";"91";"7";"0";"457085";"391116"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;uncultured;";"92.1";"14.4";"165";"165";"152";"13";"0";"457018";"391055"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Schlesneriaceae;";"98.3";"14.4";"116";"116";"114";"2";"0";"457067";"391093"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Schlesneriaceae;Planctopirus;";"98.6";"14.4";"69";"69";"68";"1";"0";"457114";"391139"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Schlesneriaceae;Schlesneria;";"97.8";"14.4";"46";"46";"45";"1";"0";"457137";"391162"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;uncultured;";"92.7";"14.4";"331";"331";"307";"24";"0";"456852";"390900"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;Planctomycetes;uncultured;";"98.5";"14.4";"66";"66";"65";"1";"0";"457117";"391142"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;SGST604;";"100.0";"14.4";"9";"9";"9";"0";"0";"457174";"391198"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;SPG12-343-353-B69;";"100.0";"14.4";"7";"7";"7";"0";"0";"457176";"391200"
"V4mis2";"SILVA (only NR);Bacteria;Planctomycetota;vadinHA49;";"97.3";"14.4";"330";"330";"321";"9";"0";"456853";"390886"
"V4mis2";"SILVA (only NR);Bacteria;Poribacteria;";"92.3";"14.4";"52";"52";"48";"4";"0";"457131";"391159"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;";"95.0";"17.4";"109146";"109140";"103632";"5508";"6";"348043";"287575"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;";"96.0";"15.3";"33787";"33781";"32442";"1339";"6";"423402";"358765"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;AT-s3-44;";"96.3";"14.4";"82";"82";"79";"3";"0";"457101";"391128"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;";"97.8";"14.5";"1558";"1558";"1523";"35";"0";"455625";"389684"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;";"97.7";"14.5";"1548";"1548";"1513";"35";"0";"455635";"389694"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;";"97.2";"14.4";"246";"246";"239";"7";"0";"456937";"390968"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidicaldus;";"100.0";"14.4";"25";"25";"25";"0";"0";"457158";"391182"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidiphilium;";"98.0";"14.4";"151";"151";"148";"3";"0";"457032";"391059"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;";"100.0";"14.4";"15";"15";"15";"0";"0";"457168";"391192"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisphaera;";"100.0";"14.4";"12";"12";"12";"0";"0";"457171";"391195"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidocella;";"100.0";"14.4";"32";"32";"32";"0";"0";"457151";"391175"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidomonas;";"100.0";"14.4";"8";"8";"8";"0";"0";"457175";"391199"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Ameyamaea;";"100.0";"14.4";"5";"5";"5";"0";"0";"457178";"391202"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Asaia;";"94.0";"14.4";"50";"50";"47";"3";"0";"457133";"391160"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Belnapia;";"91.7";"14.4";"12";"12";"11";"1";"0";"457171";"391196"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Bombella;";"100.0";"14.4";"11";"11";"11";"0";"0";"457172";"391196"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Commensalibacter;";"94.1";"14.4";"17";"17";"16";"1";"0";"457166";"391191"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Craurococcus-Caldovatus;";"97.1";"14.4";"35";"35";"34";"1";"0";"457148";"391173"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Crenalkalicoccus;";"100.0";"14.4";"1";"1";"1";"0";"0";"457182";"391206"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Endobacter;";"100.0";"14.4";"13";"13";"13";"0";"0";"457170";"391194"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Gluconacetobacter;";"96.9";"14.4";"64";"64";"62";"2";"0";"457119";"391145"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Gluconobacter;";"100.0";"14.4";"125";"125";"125";"0";"0";"457058";"391082"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Granulibacter;";"100.0";"14.4";"12";"12";"12";"0";"0";"457171";"391195"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Humitalea;";"100.0";"14.4";"1";"1";"1";"0";"0";"457182";"391206"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Komagataeibacter;";"100.0";"14.4";"152";"152";"152";"0";"0";"457031";"391055"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Kozakia;";"90.9";"14.4";"11";"11";"10";"1";"0";"457172";"391197"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Muricoccus;";"50.0";"14.4";"2";"2";"1";"1";"0";"457181";"391206"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neoasaia;";"100.0";"14.4";"4";"4";"4";"0";"0";"457179";"391203"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neokomagataea;";"100.0";"14.4";"3";"3";"3";"0";"0";"457180";"391204"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Nguyenibacter;";"100.0";"14.4";"2";"2";"2";"0";"0";"457181";"391205"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Paracraurococcus;";"100.0";"14.4";"2";"2";"2";"0";"0";"457181";"391205"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;";"100.0";"14.4";"9";"9";"9";"0";"0";"457174";"391198"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovarius;";"100.0";"14.4";"19";"19";"19";"0";"0";"457164";"391188"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovastum;";"95.2";"14.4";"21";"21";"20";"1";"0";"457162";"391187"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseococcus;";"90.5";"14.4";"21";"21";"19";"2";"0";"457162";"391188"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;";"95.9";"14.4";"193";"193";"185";"8";"0";"456990";"391022"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rubritepida;";"100.0";"14.4";"13";"13";"13";"0";"0";"457170";"391194"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Saccharibacter;";"100.0";"14.4";"5";"5";"5";"0";"0";"457178";"391202"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Siccirubricoccus;";"100.0";"14.4";"1";"1";"1";"0";"0";"457182";"391206"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Swaminathania;";"100.0";"14.4";"4";"4";"4";"0";"0";"457179";"391203"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Tanticharoenia;";"100.0";"14.4";"5";"5";"5";"0";"0";"457178";"391202"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;uncultured;";"98.3";"14.4";"234";"234";"230";"4";"0";"456949";"390977"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Elioraeaceae;";"100.0";"14.4";"6";"6";"6";"0";"0";"457177";"391201"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Elioraeaceae;Elioraea;";"100.0";"14.4";"6";"6";"6";"0";"0";"457177";"391201"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;";"94.2";"14.4";"52";"52";"49";"3";"0";"457131";"391158"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Unknown Family;";"94.2";"14.4";"52";"52";"49";"3";"0";"457131";"391158"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Unknown Family;Acuticoccus;";"100.0";"14.4";"15";"15";"15";"0";"0";"457168";"391192"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Unknown Family;Neomegalonema;";"88.9";"14.4";"9";"9";"8";"1";"0";"457174";"391199"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Unknown Family;uncultured;";"92.3";"14.4";"26";"26";"24";"2";"0";"457157";"391183"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;";"93.4";"14.4";"499";"499";"466";"33";"0";"456684";"390741"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;";"92.8";"14.4";"430";"430";"399";"31";"0";"456753";"390808"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Azospirillum;";"94.1";"14.4";"286";"286";"269";"17";"0";"456897";"390938"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Desertibacter;";"100.0";"14.4";"3";"3";"3";"0";"0";"457180";"391204"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Nitrospirillum;";"100.0";"14.4";"17";"17";"17";"0";"0";"457166";"391190"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Niveispirillum;";"88.2";"14.4";"34";"34";"30";"4";"0";"457149";"391177"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Rhodocista;";"100.0";"14.4";"5";"5";"5";"0";"0";"457178";"391202"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella;";"90.9";"14.4";"66";"66";"60";"6";"0";"457117";"391147"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;uncultured;";"75.0";"14.4";"16";"16";"12";"4";"0";"457167";"391195"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillales Incertae Sedis;";"100.0";"14.4";"12";"12";"12";"0";"0";"457171";"391195"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillales Incertae Sedis;Stella;";"100.0";"14.4";"12";"12";"12";"0";"0";"457171";"391195"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Inquilinaceae;";"97.1";"14.4";"35";"35";"34";"1";"0";"457148";"391173"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Inquilinaceae;Inquilinus;";"97.1";"14.4";"35";"35";"34";"1";"0";"457148";"391173"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;uncultured;";"95.5";"14.4";"22";"22";"21";"1";"0";"457161";"391186"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;";"90.9";"14.4";"22";"22";"20";"2";"0";"457161";"391187"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;Caedibacteraceae;";"90.9";"14.4";"22";"22";"20";"2";"0";"457161";"391187"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;Caedibacteraceae;Caedibacter;";"91.7";"14.4";"12";"12";"11";"1";"0";"457171";"391196"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;Caedibacteraceae;Candidatus Nucleicultrix;";"80.0";"14.4";"5";"5";"4";"1";"0";"457178";"391203"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;Caedibacteraceae;uncultured;";"100.0";"14.4";"5";"5";"5";"0";"0";"457178";"391202"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;";"96.1";"14.5";"1775";"1775";"1706";"69";"0";"455408";"389501"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;";"95.4";"14.5";"1097";"1097";"1047";"50";"0";"456086";"390160"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;";"93.3";"14.4";"45";"45";"42";"3";"0";"457138";"391165"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;";"93.5";"14.4";"541";"541";"506";"35";"0";"456642";"390701"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;";"99.4";"14.4";"177";"177";"176";"1";"0";"457006";"391031"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;PMMR1;";"100.0";"14.4";"22";"22";"22";"0";"0";"457161";"391185"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;";"95.4";"14.4";"173";"173";"165";"8";"0";"457010";"391042"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;uncultured;";"97.8";"14.4";"136";"136";"133";"3";"0";"457047";"391074"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;";"97.9";"14.4";"569";"569";"557";"12";"0";"456614";"390650"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Algimonas;";"100.0";"14.4";"11";"11";"11";"0";"0";"457172";"391196"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Euryhalocaulis;";"100.0";"14.4";"8";"8";"8";"0";"0";"457175";"391199"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Fretibacter;";"100.0";"14.4";"2";"2";"2";"0";"0";"457181";"391205"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Glycocaulis;";"100.0";"14.4";"3";"3";"3";"0";"0";"457180";"391204"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hellea;";"100.0";"14.4";"9";"9";"9";"0";"0";"457174";"391198"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Henriciella;";"100.0";"14.4";"15";"15";"15";"0";"0";"457168";"391192"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia;";"96.7";"14.4";"60";"60";"58";"2";"0";"457123";"391149"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphobacterium;";"90.0";"14.4";"10";"10";"9";"1";"0";"457173";"391198"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;";"97.2";"14.4";"106";"106";"103";"3";"0";"457077";"391104"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;";"100.0";"14.4";"12";"12";"12";"0";"0";"457171";"391195"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Maricaulis;";"100.0";"14.4";"30";"30";"30";"0";"0";"457153";"391177"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Oceanicaulis;";"98.0";"14.4";"51";"51";"50";"1";"0";"457132";"391157"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Ponticaulis;";"100.0";"14.4";"9";"9";"9";"0";"0";"457174";"391198"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Robiginitomaculum;";"100.0";"14.4";"27";"27";"27";"0";"0";"457156";"391180"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;";"99.0";"14.4";"99";"99";"98";"1";"0";"457084";"391109"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;UKL13-1;";"100.0";"14.4";"9";"9";"9";"0";"0";"457174";"391198"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Woodsholea;";"100.0";"14.4";"2";"2";"2";"0";"0";"457181";"391205"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;uncultured;";"96.1";"14.4";"103";"103";"99";"4";"0";"457080";"391108"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;";"93.3";"14.4";"104";"104";"97";"7";"0";"457079";"391110"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;Amphiplicatus;";"89.7";"14.4";"39";"39";"35";"4";"0";"457144";"391172"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;Hyphococcus;";"100.0";"14.4";"10";"10";"10";"0";"0";"457173";"391197"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;Marinicaulis;";"95.0";"14.4";"20";"20";"19";"1";"0";"457163";"391188"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;Parvularcula;";"95.7";"14.4";"23";"23";"22";"1";"0";"457160";"391185"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;uncultured;";"91.7";"14.4";"12";"12";"11";"1";"0";"457171";"391196"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;uncultured;";"100.0";"14.4";"5";"5";"5";"0";"0";"457178";"391202"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;";"96.7";"14.4";"334";"334";"323";"11";"0";"456849";"390884"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;Defluviicoccaceae;";"98.7";"14.4";"75";"75";"74";"1";"0";"457108";"391133"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;Defluviicoccaceae;Defluviicoccus;";"98.7";"14.4";"75";"75";"74";"1";"0";"457108";"391133"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;uncultured;";"96.1";"14.4";"259";"259";"249";"10";"0";"456924";"390958"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;";"91.0";"14.4";"134";"134";"122";"12";"0";"457049";"391085"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;";"91.0";"14.4";"134";"134";"122";"12";"0";"457049";"391085"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;";"91.0";"14.4";"134";"134";"122";"12";"0";"457049";"391085"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Dstr-E11;";"75.0";"14.4";"12";"12";"9";"3";"0";"457171";"391198"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;";"96.3";"14.4";"300";"300";"289";"11";"0";"456883";"390918"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;";"96.0";"14.4";"50";"50";"48";"2";"0";"457133";"391159"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;Aliidongia;";"100.0";"14.4";"2";"2";"2";"0";"0";"457181";"391205"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;Elstera;";"83.3";"14.4";"6";"6";"5";"1";"0";"457177";"391202"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;Lacibacterium;";"100.0";"14.4";"1";"1";"1";"0";"0";"457182";"391206"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;uncultured;";"97.5";"14.4";"40";"40";"39";"1";"0";"457143";"391168"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;URHD0088;";"100.0";"14.4";"9";"9";"9";"0";"0";"457174";"391198"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;uncultured;";"96.3";"14.4";"241";"241";"232";"9";"0";"456942";"390975"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Emcibacterales;";"100.0";"14.4";"3";"3";"3";"0";"0";"457180";"391204"
"V4mis2";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Emcibacterales;Emcibacteraceae;";"100.0";"14.4";"3";"3";"3";"0";"0";"457180";"391204"
